Node ID,Name,Longitude,Latitude,Hop_ID,system_ID,Country
pt_41.3825_2.1769,"Barcelona, Spain",2.1769,41.3825,1444,2023.22,Spain
pt_43.2967_5.3764,"Marseille, France",5.3764,43.2967,1445,2023.22,France
pt_41.9256_8.7364,"Ajaccio, France",8.7364,41.9256,1446,2023.22,France
pt_58.45_6.0067,"Egersund, Norway",6.0067,58.45,1447,2023.23,Norway
pt_58.97_5.7314,"Stavanger, Norway",5.7314,58.97,1448,2023.23,Norway
grid_58.0_6.7,grid_58.0_6.7,6.7,58,1449,2023.23,grid_58.0_6.7
grid_58.0_8.0,grid_58.0_8.0,8,58,1450,2023.23,grid_58.0_8.0
grid_58.3_9.0,grid_58.3_9.0,9,58.3,1451,2023.23,grid_58.3_9.0
grid_58.7_10.3,grid_58.7_10.3,10.3,58.7,1452,2023.23,grid_58.7_10.3
pt_59.0_10.655365,"Moss, Norway",10.655365,59,1453,2023.23,Norway
pt_59.6667_10.6333,"Drobak, Norway",10.6333,59.6667,1454,2023.23,Norway
pt_60.0_11.0,"Oslo, Norway",11,60,1455,2023.23,Norway
pt_58.0953_6.7936,"Lista, Norway",6.7936,58.0953,1456,2023.23,Norway
pt_58.1467_7.9956,"Kristiansand, Norway",7.9956,58.1467,1457,2023.23,Norway
pt_58.4667_8.7667,"Arendal, Norway",8.7667,58.4667,1458,2023.23,Norway
pt_59.0_10.0,"Larvik, Norway",10,59,1459,2023.23,Norway
pt_59.0_11.0,"Capri Strand, Sweden",11,59,1460,2023.23,Sweden
pt_41.0_19.0,"Seman, Albania",19,41,1461,2023.27,Albania
pt_40.0_18.0,"San Foca, Italy",18,40,1462,2023.27,Italy
pt_-30.05_30.8833,"Amanzimtoti, South Africa",30.8833,-30.05,1463,2023.29,South Africa
pt_-21.0_57.0,"Baie Jacotet, nan",57,-21,1464,2023.29,Mauritius
pt_6.45_3.4,"Lagos, Nigeria",3.4,6.45,1465,2023.2,Nigeria
grid_4.2_2.8,grid_4.2_2.8,2.8,4.2,1466,2023.2,grid_4.2_2.8
grid_2.6_2.3,grid_2.6_2.3,2.3,2.6,1467,2023.2,grid_2.6_2.3
grid_2.4_1.7,grid_2.4_1.7,1.7,2.4,1468,2023.2,grid_2.4_1.7
grid_1.4_-4.4,grid_1.4_-4.4,-4.4,1.4,1469,2023.2,grid_1.4_-4.4
grid_14.6_-20.5,grid_14.6_-20.5,-20.5,14.6,1470,2023.2,grid_14.6_-20.5
grid_29.0_-18.0,grid_29.0_-18.0,-18,29,1471,2023.2,grid_29.0_-18.0
grid_39.8_-13.5,grid_39.8_-13.5,-13.5,39.8,1472,2023.2,grid_39.8_-13.5
pt_50.824_-4.542,"Bude, Great Britain",-4.542,50.824,1473,2023.2,United Kingdom
pt_-34.0_18.0,"Duynefontein, South Africa",18,-34,1474,2023.2,South Africa
grid_-36.8_25.5,grid_-36.8_25.5,25.5,-36.8,1475,2023.2,grid_-36.8_25.5
grid_-32.0_33.6,grid_-32.0_33.6,33.6,-32,1476,2023.2,grid_-32.0_33.6
grid_-27.7_36.9,grid_-27.7_36.9,36.9,-27.7,1477,2023.2,grid_-27.7_36.9
grid_-15.6_42.7,grid_-15.6_42.7,42.7,-15.6,1478,2023.2,grid_-15.6_42.7
grid_-14.2_43.4,grid_-14.2_43.4,43.4,-14.2,1479,2023.2,grid_-14.2_43.4
grid_-12.0_44.4,grid_-12.0_44.4,44.4,-12,1480,2023.2,grid_-12.0_44.4
grid_-8.8_46.0,grid_-8.8_46.0,46,-8.8,1481,2023.2,grid_-8.8_46.0
grid_-7.4_46.7,grid_-7.4_46.7,46.7,-7.4,1482,2023.2,grid_-7.4_46.7
grid_-2.9_48.5,grid_-2.9_48.5,48.5,-2.9,1483,2023.2,grid_-2.9_48.5
grid_-1.4_49.0,grid_-1.4_49.0,49,-1.4,1484,2023.2,grid_-1.4_49.0
grid_9.3_54.2,grid_9.3_54.2,54.2,9.3,1485,2023.2,grid_9.3_54.2
grid_9.7_54.0,grid_9.7_54.0,54,9.7,1486,2023.2,grid_9.7_54.0
grid_12.3_44.4,grid_12.3_44.4,44.4,12.3,1487,2023.2,grid_12.3_44.4
grid_12.2_44.0,grid_12.2_44.0,44,12.2,1488,2023.2,grid_12.2_44.0
grid_20.4_38.9,grid_20.4_38.9,38.9,20.4,1489,2023.2,grid_20.4_38.9
grid_21.0_38.5,grid_21.0_38.5,38.5,21,1490,2023.2,grid_21.0_38.5
grid_23.1_37.1,grid_23.1_37.1,37.1,23.1,1491,2023.2,grid_23.1_37.1
grid_26.7_34.7,grid_26.7_34.7,34.7,26.7,1492,2023.2,grid_26.7_34.7
grid_28.5_33.5,grid_28.5_33.5,33.5,28.5,1493,2023.2,grid_28.5_33.5
pt_29.0_33.0,"Zafarana, Egypt",33,29,1494,2023.2,Egypt
pt_29.9667_32.5333,"Suez, Egypt",32.5333,29.9667,1495,2023.2,Egypt
pt_31.2625_32.3061,"Port Said, Egypt",32.3061,31.2625,1496,2023.2,Egypt
grid_36.0_18.9,grid_36.0_18.9,18.9,36,1497,2023.2,grid_36.0_18.9
pt_44.4072_8.934,"Genoa, Italy",8.934,44.4072,1498,2023.2,Italy
pt_41.3825_2.1769,"Barcelona, Spain",2.1769,41.3825,1499,2023.2,Spain
grid_42.6_5.8,grid_42.6_5.8,5.8,42.6,1500,2023.2,grid_42.6_5.8
pt_-33.3511_18.1496,"Yzerfonstein, South Africa",18.1496,-33.3511,1501,2023.2,South Africa
grid_-11.7_6.4,grid_-11.7_6.4,6.4,-11.7,1502,2023.2,grid_-11.7_6.4
grid_-8.1_5.2,grid_-8.1_5.2,5.2,-8.1,1503,2023.2,grid_-8.1_5.2
pt_38.6872_-9.3342,"Carcavelos, Portugal",-9.3342,38.6872,1504,2023.2,Portugal
pt_27.9586_-15.5925,"Gran Canaria, nan",-15.5925,27.9586,1505,2023.2,Canary Islands
pt_14.7319_-17.4572,"Dakar, Senegal",-17.4572,14.7319,1506,2023.2,Senegal
pt_5.0_-4.0,"Abidjan, Ivory Coast",-4,5,1507,2023.2,Ivory Coast
pt_5.5461_-0.2067,"Accra, Ghana",-0.2067,5.5461,1508,2023.2,Ghana
pt_0.3901_9.4544,"Libreville, Gabon",9.4544,0.3901,1509,2023.2,Gabon
grid_0.7_8.3,grid_0.7_8.3,8.3,0.7,1510,2023.2,grid_0.7_8.3
pt_-33.9581_25.6,"Gqeberha, South Africa",25.6,-33.9581,1511,2023.2,South Africa
pt_2.0392_45.3419,"Mogadishu, Somalia",45.3419,2.0392,1512,2023.2,Somalia
pt_-5.0_55.0,"Carana, nan",55,-5,1513,2023.2,Seychelles
pt_10.4333_45.0,"Berbera, Somalia",45,10.4333,1514,2023.2,Somalia
pt_11.599721_43.146057,"Djibouti City, Djibouti",43.146057,11.599721,1515,2023.2,Djibouti
pt_17.0197_54.0897,"Salalah, Oman",54.0897,17.0197,1516,2023.2,Oman
pt_19.6158_37.2164,"Port Sudan, Sudan",37.2164,19.6158,1517,2023.2,Sudan
pt_21.5428_39.1728,"Jeddah, Saudi Arabia",39.1728,21.5428,1518,2023.2,Saudi Arabia
pt_24.0445_38.4074,"Yanbu, Saudi Arabia",38.4074,24.0445,1519,2023.2,Saudi Arabia
pt_27.3493_35.6962,"Duba, Saudi Arabia",35.6962,27.3493,1520,2023.2,Saudi Arabia
pt_28.3597_33.0775,"Ras Ghareb, Egypt",33.0775,28.3597,1521,2023.2,Egypt
pt_-30.05_30.8833,"Amanzimtoti, South Africa",30.8833,-30.05,1522,2023.2,South Africa
pt_19.0758_72.8775,"Mumbai, India",72.8775,19.0758,1523,2023.2,India
grid_15.3_65.0,grid_15.3_65.0,65,15.3,1524,2023.2,grid_15.3_65.0
pt_-26.0_33.0,"Maputo, Mozambique",33,-26,1525,2023.2,Mozambique
pt_-15.7167_46.3167,"Mahajanga, Madagascar",46.3167,-15.7167,1526,2023.2,Madagascar
pt_-14.55_40.6833,"Nacala, Mozambique",40.6833,-14.55,1527,2023.2,Mozambique
pt_-11.7036_43.2536,"Moroni, nan",43.2536,-11.7036,1528,2023.2,Comoros
pt_-6.816084_39.0,"Dar Es Salaam, Tanzania",39,-6.8160837,1529,2023.2,Tanzania
pt_-3.95_39.7444,"Mtwapa, Kenya",39.7444,-3.95,1530,2023.2,Kenya
pt_-4.05_39.6667,"Mombasa, Kenya",39.6667,-4.05,1531,2023.2,Kenya
pt_39.25_20.5333,"Tympaki, Greece",20.5333,39.25,1532,2023.2,Greece
pt_43.2967_5.3764,"Marseille, France",5.3764,43.2967,1533,2023.2,France
pt_-5.0_12.0,"Pointe-Noire, Republic of Congo",12,-5,1534,2023.2,Republic of Congo
pt_-8.8383_13.2344,"Luanda, Angola",13.2344,-8.8383,1535,2023.2,Angola
pt_5.0_8.0,"Kwa Ibo, Nigeria",8,5,1536,2023.2,Nigeria
pt_29.375_47.98,"Kuwait City, Kuwait",47.98,29.375,1537,2023.2,Kuwait
grid_29.4_48.1,grid_29.4_48.1,48.1,29.4,1538,2023.2,grid_29.4_48.1
grid_27.6_51.5,grid_27.6_51.5,51.5,27.6,1539,2023.2,grid_27.6_51.5
grid_26.8_52.9,grid_26.8_52.9,52.9,26.8,1540,2023.2,grid_26.8_52.9
grid_26.2_54.5,grid_26.2_54.5,54.5,26.2,1541,2023.2,grid_26.2_54.5
grid_25.4_56.3,grid_25.4_56.3,56.3,25.4,1542,2023.2,grid_25.4_56.3
grid_24.3_58.4,grid_24.3_58.4,58.4,24.3,1543,2023.2,grid_24.3_58.4
grid_20.1_62.5,grid_20.1_62.5,62.5,20.1,1544,2023.2,grid_20.1_62.5
pt_-5.93_12.35,"Muanda, Democratic Republic of Congo",12.35,-5.93,1545,2023.2,Democratic Republic of Congo
pt_24.86_67.01,"Karachi, Pakistan",67.01,24.86,1546,2023.2,Pakistan
pt_23.7092_57.8869,"Barka, Oman",57.8869,23.7092,1547,2023.2,Oman
pt_25.0513_56.3542,"Kalba, United Arab Emirates",56.3542,25.0513,1548,2023.2,United Arab Emirates
pt_24.4511_54.3969,"Abu Dhabi, United Arab Emirates",54.3969,24.4511,1549,2023.2,United Arab Emirates
pt_25.285633_51.526416,"Doha, Qatar",51.526416,25.285633,1550,2023.2,Qatar
pt_26.225_50.5775,"Manama, nan",50.5775,26.225,1551,2023.2,Bahrain
pt_26.3_50.2167,"Al Khobar, Saudi Arabia",50.2167,26.3,1552,2023.2,Saudi Arabia
pt_29.98_48.47,"Al Faw, Iraq",48.47,29.98,1553,2023.2,Iraq
pt_44.8728_-1.0919,"Le Porge, France",-1.0919,44.8728,1554,2023.32,France
grid_46.4_-8.3,grid_46.4_-8.3,-8.3,46.4,1555,2023.32,grid_46.4_-8.3
pt_42.0_-69.0,"Lynn, United States",-69,42,1556,2023.32,United States
pt_50.824_-4.542,"Bude, Great Britain",-4.542,50.824,1557,2023.32,United Kingdom
pt_14.6161_-61.1014,"Schoelcher, nan",-61.1014,14.6161,1558,2023.7,Martinique
pt_22.1456_-80.4364,"Cienfuegos, Cuba",-80.4364,22.1456,1559,2023.7,Cuba
pt_-6.0_107.0,"Tanjung Pakis, Indonesia",107,-6,1560,2023.9,Indonesia
grid_7.5_135.3,grid_7.5_135.3,135.3,7.5,1561,2023.9,grid_7.5_135.3
grid_15.2_143.0,grid_15.2_143.0,143,15.2,1562,2023.9,grid_15.2_143.0
pt_40.8019_-124.1636,"Eureka, United States",-124.1636,40.8019,1563,2023.9,United States
pt_13.381459_145.0,"Agat, nan",145,13.381459,1564,2023.9,Guam
pt_13.4608_144.6908,"Piti, nan",144.6908,13.4608,1565,2023.9,Guam
pt_8.0_135.0,"Ngeremlengui, nan",135,8,1566,2023.9,Palau
pt_1.353925_103.974697,"Changi South, Singapore",103.974697,1.353925,1567,2023.9,Singapore
pt_10.6833_-61.6333,"Chaguaramas, nan",-61.6333,10.6833,1568,2024.4,Trinidad and Tobago
grid_11.4_-61.0,grid_11.4_-61.0,-61,11.4,1569,2024.4,grid_11.4_-61.0
grid_10.2_-56.1,grid_10.2_-56.1,-56.1,10.2,1570,2024.4,grid_10.2_-56.1
grid_9.8_-54.9,grid_9.8_-54.9,-54.9,9.8,1571,2024.4,grid_9.8_-54.9
pt_4.9386_-52.335,"Cayenne, nan",-52.335,4.9386,1572,2024.4,French Guiana
pt_5.8667_-55.1667,"Paramaribo, Suriname",-55.1667,5.8667,1573,2024.4,Suriname
pt_6.8058_-58.1508,"Georgetown, Guyana",-58.1508,6.8058,1574,2024.4,Guyana
pt_11.0_-61.0,"Rockly Bay, nan",-61,11,1575,2024.4,Trinidad and Tobago
pt_32.08_34.78,"Tel Aviv, Israel",34.78,32.08,1576,2024.9,Israel
grid_32.9_31.5,grid_32.9_31.5,31.5,32.9,1577,2024.9,grid_32.9_31.5
grid_34.8_23.9,grid_34.8_23.9,23.9,34.8,1578,2024.9,grid_34.8_23.9
grid_35.6_20.5,grid_35.6_20.5,20.5,35.6,1579,2024.9,grid_35.6_20.5
grid_38.9_14.7,grid_38.9_14.7,14.7,38.9,1580,2024.9,grid_38.9_14.7
grid_41.3_11.7,grid_41.3_11.7,11.7,41.3,1581,2024.9,grid_41.3_11.7
grid_41.9_10.8,grid_41.9_10.8,10.8,41.9,1582,2024.9,grid_41.9_10.8
pt_44.4072_8.934,"Genoa, Italy",8.934,44.4072,1583,2024.9,Italy
grid_43.8_8.4,grid_43.8_8.4,8.4,43.8,1584,2024.9,grid_43.8_8.4
pt_43.2967_5.3764,"Marseille, France",5.3764,43.2967,1585,2024.9,France
pt_29.5322_35.0061,"Aqaba, Jordan",35.0061,29.5322,1586,2024.9,Jordan
pt_34.7609_32.4484,"Yeroskipos, Cyprus",32.4484,34.7609,1587,2024.9,Cyprus
pt_35.5167_24.0167,"Chania, Greece",24.0167,35.5167,1588,2024.9,Greece
grid_34.825_23.8,grid_34.825_23.8,23.8,34.824999999999996,1589,2024.9,grid_34.825_23.8
pt_32.0_20.0,"Benghazi, Libya",20,32,1590,2024.9,Libya
grid_33.7_20.0,grid_33.7_20.0,20,33.7,1591,2024.9,grid_33.7_20.0
pt_38.1157_13.3613,"Palermo, Italy",13.3613,38.1157,1592,2024.9,Italy
pt_41.8931_12.4828,"Rome, Italy",12.4828,41.8931,1593,2024.9,Italy
pt_41.0038_9.6149,"Golfo Aranci, Italy",9.6149,41.0038,1594,2024.9,Italy
pt_42.7_9.4494,"Bastia, France",9.4494,42.7,1595,2024.9,France
pt_32.7636_22.6361,"Derna, Libya",22.6361,32.7636,1596,2024.9,Libya
